geneName,log2FC,pvalue,ProteinAccessions,ProteinDescriptions,log2 daf2_d15_01,log2 daf2_d15_02,log2 daf2_d15_03,log2 daf2_d15_04,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04, -Log.p.value,Student's T-test q-value daf2_d15_N2_d15,log2FC,Student's T-test Test statistic daf2_d15_N2_d15,Sign p-val: 0.05 
ttr-33,0.0666595,0.0496107,Q8I7H9,TransThyretin-Related family domain,14.0428,15.5652,15.2831,14.9137,14.7581,15.862,14.5397,14.3784,0.0496107,0.860076,0.0666595,0.141574,
"CELE_K09H9,5",-1.49427,3.79657,Q8IA63,Uncharacterized protein,12.3073,11.9392,11.6413,11.994,13.1742,13.5477,13.7227,13.4142,3.79657,0.00119008,-1.49427,-8.35531,+
"fpn-1,1",-1.69895,3.16917,Q8IA95,FerroPortiN,12.1718,11.1545,11.7134,12.0578,13.8663,13.2872,13.3198,13.4201,3.16917,0.00196423,-1.69895,-6.41462,+
"CELE_Y50D7A,10",-3.26987,3.48663,Q8IAA5,Uncharacterized protein,12.1767,11.7845,11.7479,12.0065,15.3263,14.2009,16.2924,14.9755,3.48663,0.00138655,-3.26987,-7.34378,+
clp-4,0.0414603,0.188195,Q8IAA9,CaLPain family,15.2895,15.3919,15.433,15.2035,15.3926,15.418,15.1377,15.2038,0.188195,0.573218,0.0414603,0.479823,
aqp-1,-0.228297,0.418367,Q8IG23,AQuaPorin or aquaglyceroporin related,14.8276,14.738,14.9256,15.3885,15.655,14.7231,15.1177,15.297,0.418367,0.307559,-0.228297,-0.943982,
bmy-1,0.31609,0.623832,Q8IG33,Boca/MESD chaperone for YWTD beta-propeller-EGF,15.7077,16.2026,15.4441,15.6053,15.2778,15.0014,15.7958,15.6203,0.623832,0.181037,0.31609,1.31106,
let-611,0.314791,0.511641,Q8IG67,Uncharacterized protein,14.2012,13.4526,13.8456,14.6477,13.9367,13.3919,13.8749,13.6845,0.511641,0.24069,0.314791,1.1141,
lpd-2,-0.413165,1.59585,Q8IG68,LiPid Depleted,14.4765,14.8894,14.3995,14.5797,14.8693,14.839,15.0726,15.2168,1.59585,0.0223439,-0.413165,-2.95766,+
"CELE_Y44E3A,6",-0.152378,0.267588,Q8ITV6;Q8ITV7,Uncharacterized protein,15.524,15.0525,15.4114,15.1866,15.5267,14.9423,15.9525,15.3624,0.267588,0.45941,-0.152378,-0.649575,
clec-67,0.799788,1.42152,Q8ITX4,C-type LECtin,15.2703,15.8772,15.6091,15.7877,14.3626,14.5291,14.8721,15.5813,1.42152,0.0317276,0.799788,2.6528,+
pck-1,-0.842742,1.06428,Q8ITY1,Phosphoenolypyruvate CarboxyKinase,15.4137,14.982,14.5764,14.3857,16.0535,15.02,15.2015,16.4538,1.06428,0.0676401,-0.842742,-2.05,
"C50D2,5",-0.0841949,0.0756952,Q8ITY4,Splicing factor 3B subunit 6-like protein,14.0474,14.6756,13.6926,15.4037,14.5618,14.3425,14.3388,14.913,0.0756952,0.793749,-0.0841949,-0.210761,
"C50D2,8",-0.32843,0.282432,Q8ITY5,Uncharacterized protein,14.2077,12.5077,13.2975,14.4347,13.8828,13.5414,13.8662,14.4708,0.282432,0.44047,-0.32843,-0.679975,
fum-1,-2.16298,3.43453,Q8ITZ0,FUMarase,13.6316,14.731,13.8736,14.6158,16.6178,16.0608,16.2652,16.5601,3.43453,0.00132265,-2.16298,-7.18425,+
"CELE_F25B4,8",0.052135,0.0911346,Q8MNR9,Uncharacterized protein,14.2707,14.6049,14.3542,14.9536,14.1383,14.7166,14.396,14.7238,0.0911346,0.758787,0.052135,0.250294,
lim-8,-0.582713,1.4322,Q8MNT0;Q95QI3,LIM domain family,14.0939,14.8941,14.1372,14.3891,14.9257,15.0183,14.6668,15.2344,1.4322,0.0312486,-0.582713,-2.67123,+
kbp-2,0.698922,0.86932,Q8MNT1,KNL (Kinetochore null) Binding Protein,16.3825,17.1519,16.6678,15.679,15.8231,15.7689,15.1039,16.3895,0.86932,0.101312,0.698922,1.72596,
"C29E4,12",-1.82754,1.35243,Q8MNU8,Protein FMC1 homolog,14.2024,14.7481,14.9455,15.5606,14.8443,17.3776,17.8803,16.6646,1.35243,0.0368613,-1.82754,-2.53434,+
"C14B9,10",-2.0824,2.46277,Q8MNV8,Uncharacterized protein,15.777,17.05,17.8609,16.7579,19.2586,18.9011,18.6835,18.9324,2.46277,0.00449856,-2.0824,-4.66611,+
ubh-2,1.59226,1.80489,Q8MNY0,Ubiquitin carboxyl-terminal hydrolase,16.1692,15.523,14.3443,14.98,13.3485,13.3621,13.447,14.4898,1.80489,0.0155201,1.59226,3.33692,+
"CELE_Y43F4B,10",0.833177,1.03351,Q8MPP5,Uncharacterized protein,12.9478,12.2946,14.157,13.3722,12.506,12.0582,12.1806,12.694,1.03351,0.0718586,0.833177,1.99884,
"CELE_ZK54,3",-1.29895,0.483622,Q8MPR4,Uncharacterized protein,11.6065,11.882,9.80786,14.4605,11.0165,14.367,13.9757,13.5935,0.483622,0.257738,-1.29895,-1.06372,
del-6,-2.14929,5.44931,Q8MPW0,DEgenerin Like,13.8618,14.0296,13.7926,14.2255,16.1029,15.9021,16.3465,16.1553,5.44931,0,-2.14929,-16.173,+
dnj-20,-0.176703,0.642437,Q8MPX3,DnaJ homolog dnj-20,14.9657,15.1327,15.1118,15.0946,14.9558,15.1424,15.5167,15.3967,0.642437,0.171739,-0.176703,-1.34313,
spp-2,-0.65526,0.87687,Q8MPX7,SaPosin-like Protein family,14.7466,14.4004,13.9492,13.1955,15.0895,14.4204,14.9579,14.4449,0.87687,0.0999132,-0.65526,-1.73853,
"CELE_F55F3,2",1.84687,1.46875,Q8MQ23;Q9XUY4,Carboxylic ester hydrolase,14.6564,13.134,15.1472,15.2566,11.9801,12.3412,14.0689,12.4165,1.46875,0.0284942,1.84687,2.73451,+
"CELE_F54D8,6",1.93232,3.56369,Q8MQ25,Uncharacterized protein,13.9035,14.8486,14.3524,13.8835,12.3521,12.162,12.1231,12.6216,3.56369,0.0012009,1.93232,7.58508,+
"CELE_F18C5,10",-0.223735,0.698009,Q8MQ73,Uncharacterized protein,12.3051,11.8915,11.7713,12.0831,12.3238,12.0327,12.1062,12.4832,0.698009,0.150176,-0.223735,-1.43812,
"CELE_D2030,11",0.958251,0.318753,Q8MQ89,Uncharacterized protein,12.2114,11.9497,8.99811,11.8947,7.91865,11.0339,9.56286,12.7056,0.318753,0.399766,0.958251,0.752885,
"C51E3,9",-1.22051,0.385001,Q8MQ99,Uncharacterized protein,15.104,14.323,8.98586,12.3101,13.2076,14.238,14.1107,14.0486,0.385001,0.33692,-1.22051,-0.881236,
"C25H3,7",0.0297225,0.0212542,Q8MQC1,Uncharacterized protein,15.4182,17.1666,15.0817,15.9361,15.982,15.711,15.6017,16.189,0.0212542,0.939803,0.0297225,0.0624426,
"CELE_W02D3,12",0.936663,1.25192,Q8MQG6,Uncharacterized protein,16.8955,17.8754,16.2395,16.435,16.275,15.586,15.7627,16.0751,1.25192,0.0453815,0.936663,2.36388,+
"CELE_F56F11,4",-0.32152,0.700426,Q8MXF1;Q9TZ65,Uncharacterized protein,17.5912,17.1757,17.0794,17.9005,18.0931,17.6166,17.5886,17.7346,0.700426,0.149204,-0.32152,-1.44223,
"CELE_T09A12,5",0.372678,0.514607,Q8MXH3,Uncharacterized protein,16.225,15.676,16.028,16.3537,15.5048,16.4222,15.8601,15.0049,0.514607,0.238876,0.372678,1.1194,
"C11D2,7",-0.437572,0.864805,Q8MXH7,Uncharacterized protein,15.2532,15.481,15.5603,15.4174,15.4164,15.6813,15.8009,16.5636,0.864805,0.101987,-0.437572,-1.71843,
ucr-11,-0.458347,1.11907,Q8MXI1,Ubiquinol-Cytochrome c oxidoReductase complex,16.5314,16.3628,16.5573,17.1715,17.0613,17.0742,16.8739,17.447,1.11907,0.0599873,-0.458347,-2.14124,
"CELE_T23E7,2",1.73622,2.25248,Q8MXJ1,Uncharacterized protein,16.9886,16.6971,16.5821,16.7787,15.968,15.1281,14.0016,15.0039,2.25248,0.00648264,1.73622,4.21511,+
"Y92H12BL,1",0.294772,0.364169,Q8MXQ7,Threonylcarbamoyladenosine tRNA methylthiotransferase,14.5276,14.3718,14.3539,15.6903,14.3337,14.5201,14.1224,14.7883,0.364169,0.355389,0.294772,0.841454,
hrpf-2,-1.09659,2.877,Q8MXR2,HnRNP F homolog,14.5195,14.7341,14.4305,14.4001,15.4624,15.9903,15.194,15.8238,2.877,0.00291808,-1.09659,-5.64303,+
ipla-6,-1.16146,1.21451,Q8MXR3,Intracelllar PhosphoLipase A family,12.6938,12.3669,12.343,12.9681,14.5784,12.9394,12.8985,14.6013,1.21451,0.0487609,-1.16146,-2.30094,+
sqd-1,0.276075,0.93888,Q8MXR6,Homologous to Drosophila SQD (Squid) protein,18.7008,18.684,18.3696,18.6944,18.7046,18.221,18.28,18.1389,0.93888,0.0878684,0.276075,1.84167,
rab-18,-0.675898,1.59904,Q8MXS1,Ras-related protein Rab-18,15.0924,14.4538,15.1053,15.4003,15.594,15.5983,15.5445,16.0186,1.59904,0.0222161,-0.675898,-2.96333,+
"CELE_Y47G6A,22",0.578133,3.53405,Q8MXS8,Uncharacterized protein,16.6434,16.4578,16.4689,16.7266,15.9635,15.9015,16.0791,16.04,3.53405,0.00116157,0.578133,7.49151,+
prdx-6,0.737125,2.80071,Q8MXT1,PeRoxireDoXin,14.8908,15.4446,15.4347,15.3814,14.5012,14.5349,14.5528,14.6141,2.80071,0.00302716,0.737125,5.45341,+
col-106,-1.89199,2.607,Q8MXT6,COLlagen,12.3511,14.1239,13.021,13.368,15.1433,14.9461,15.0057,15.3369,2.607,0.00350968,-1.89199,-4.9921,+
ctl-3,1.88479,2.34591,Q8MYL7;U4PE16,Catalase,15.3253,15.9272,14.1486,14.7524,13.4056,12.7127,13.5381,12.958,2.34591,0.0052656,1.88479,4.41212,+
"CELE_Y39B6A,42",0.461016,0.933708,Q8MYM4,Uncharacterized protein,16.2924,16.3834,15.5862,16.2674,15.8541,15.2533,15.5461,16.0319,0.933708,0.0888728,0.461016,1.83307,
"CELE_Y39B6A,36",0.18321,0.512242,Q8MYM8,General transcription factor IIF subunit 2,14.8302,14.5673,14.5343,14.8,14.6361,14.4567,14.1153,14.7909,0.512242,0.240305,0.18321,1.11518,
"Y39B6A,34",-0.698318,1.13037,Q8MYM9,"APOPT family protein Y39B6A,34, mitochondrial",12.3246,11.0868,11.5786,11.9418,12.5568,12.7912,12.4678,11.9092,1.13037,0.0586672,-0.698318,-2.16009,
mtp-18,3.11409,4.39502,Q8T3C8,Mitochondrial fission process protein 1,14.9747,15.1356,16.0093,15.23,11.9283,12.1592,12.0609,12.7448,4.39502,0.00055814,3.11409,10.6561,+
scpl-1,-1.42897,1.92389,Q8T3G2,CTD small phosphatase-like protein 1,12.2054,12.219,12.0278,12.8288,13.807,12.8252,14.5902,13.7744,1.92389,0.0118613,-1.42897,-3.56082,+
nhx-2,-1.25828,1.78316,Q8T5S1,Na(+)/H(+) exchanger protein 2,14.249,13.8794,14.0608,14.2985,15.7587,15.4842,15.966,14.312,1.78316,0.0160768,-1.25828,-3.2967,+
acsd-1,-0.21832,0.296654,Q8T8B9;Q95Y54,2-amino-3-carboxymuconate-6-semialdehyde decarboxylase;AminoCarboxymuconate Semialdehyde Decarboxylase,15.4337,15.953,15.0314,15.6118,16.2665,15.9932,15.3802,15.2634,0.296654,0.42535,-0.21832,-0.708763,
"CELE_Y51F10,7",0.290705,0.466318,Q8TA47,Uncharacterized protein,17.4079,17.2414,18.2617,17.7528,17.5963,17.0444,17.1319,17.7284,0.466318,0.270338,0.290705,1.03231,
dnj-10,-0.367445,0.266535,Q8TA83,DnaJ homolog dnj-10,14.0715,15.1922,13.4176,14.1204,15.4993,13.9781,13.6997,15.0943,0.266535,0.460594,-0.367445,-0.647403,
csnk-1,-0.510725,0.715362,Q8WQ99,Casein kinase I gamma,13.9902,14.4594,13.8982,14.915,15.5666,14.578,14.4033,14.7578,0.715362,0.143174,-0.510725,-1.46758,
exc-4,-0.4043,1.12595,Q8WQA4,Chloride intracellular channel exc-4,15.7357,15.1932,15.6789,15.9867,16.1746,16.1163,15.7914,16.1295,1.12595,0.0590076,-0.4043,-2.15271,
rps-20,0.330524,1.23652,Q8WQA8,"Ribosomal Protein, Small subunit",18.8008,18.742,18.9329,18.8273,18.6421,18.1088,18.5121,18.7178,1.23652,0.0468692,0.330524,2.33795,+
"CELE_Y105E8A,14",-0.268386,0.956324,Q8WQB0,Uncharacterized protein,12.0995,11.8598,11.6929,12.1131,12.1354,11.9588,12.3356,12.4092,0.956324,0.0847714,-0.268386,-1.87064,
apg-1,0.721372,1.02339,Q8WQB3,"AdaPtin, Gamma chain (Clathrin associated complex)",15.604,15.8122,14.272,15.2754,14.2309,14.3857,14.7104,14.7512,1.02339,0.0730426,0.721372,1.98203,
"CELE_Y105E8A,8",-1.68108,3.50161,Q8WQB4,Uncharacterized protein,12.0948,12.0519,11.7195,11.9032,14.0153,13.0461,13.8394,13.5929,3.50161,0.00125424,-1.68108,-7.39018,+
"CELE_Y105E8A,3",0.995408,0.590747,Q8WQB6,Uncharacterized protein,12.2246,15.3556,15.1646,13.43,12.4552,13.7786,13.041,12.9184,0.590747,0.196623,0.995408,1.25367,
"CELE_R04F11,5",0.13695,0.0867465,Q8WQD7,Uncharacterized protein,14.2317,16.5405,14.3172,15.3757,14.7831,15.5131,14.6733,14.9479,0.0867465,0.769578,0.13695,0.239158,
"CELE_F07F6,8",-1.80593,2.68564,Q8WQF7,Uncharacterized protein,12.2667,12.0409,11.7662,12.1146,14.6118,12.9923,13.9643,13.8438,2.68564,0.00327024,-1.80593,-5.17599,+
"C35D10,1",-3.8665,0.480011,Q8WQG1,ER membrane protein complex subunit 7 homolog,0,16.0413,11.2808,14.8175,14.6151,14.7283,14.0459,14.2164,0.480011,0.260317,-3.8665,-1.05718,
mbk-1,0.758773,0.659076,Q8WQL7,Dual specificity tyrosine-phosphorylation-regulated kinase mbk-1,16.6801,17.4452,17.0179,17.3881,14.9758,16.9458,16.2097,17.365,0.659076,0.164968,0.758773,1.37168,
"CELE_H43I07,3",-0.653303,0.853593,Q8WSL9,Uncharacterized protein,14.5895,15.077,14.5087,15.8787,15.7834,15.1087,15.6019,16.173,0.853593,0.10478,-0.653303,-1.69974,
"C15B12,8",-1.70312,2.67487,Q8WSW2,Uncharacterized protein,12.1941,11.912,11.3535,12.035,13.531,13.7301,14.1862,12.8596,2.67487,0.00328054,-1.70312,-5.15054,+
erp-1,-0.265747,0.5308,Q8WT52,Endophilin-Related Protein,13.6169,13.2176,13.3552,12.7839,13.5646,13.6909,13.7182,13.0629,0.5308,0.2288,-0.265747,-1.14824,
ubxn-6,-1.26223,1.9863,Q8WTJ4,UBX-containing protein in Nematodes,14.7664,15.0019,14.8603,14.7311,15.5701,16.8908,16.4371,15.5106,1.9863,0.0108596,-1.26223,-3.68082,+
spe-48,-0.368289,1.32424,Q8WTK0;X5M5Q2;X5MBH3;X5MD76,Uncharacterized protein,12.0673,12.0878,11.6459,12.0738,12.5283,12.0998,12.2371,12.4829,1.32424,0.0388464,-0.368289,-2.48631,+
hpo-29,-1.53813,3.41997,Q8WTL6,Uncharacterized protein,14.7018,14.2966,14.7484,14.6477,16.1595,15.9764,15.7614,16.6497,3.41997,0.00135953,-1.53813,-7.14017,+
arx-4,-0.835817,1.8049,Q8WTM6,Probable actin-related protein 2/3 complex subunit 2,15.0657,15.245,14.3381,14.3677,15.712,15.3819,15.7565,15.5093,1.8049,0.0155299,-0.835817,-3.33695,+
"C01G10,7",-0.836749,0.602769,Q93167,Uncharacterized protein,13.9992,12.9827,13.7822,14.4272,15.804,13.1152,14.4013,15.2177,0.602769,0.190605,-0.836749,-1.27458,
"C01G10,8",-0.59258,1.92055,Q93168,Uncharacterized protein,15.359,15.4463,15.6388,15.8339,16.0395,16.1392,15.9406,16.5291,1.92055,0.0120326,-0.59258,-3.55445,+
"C01G10,9",-0.561128,0.615921,Q93169,Methylthioribose-1-phosphate isomerase,13.9398,13.385,14.2054,12.6682,13.5611,14.2089,13.8648,14.8081,0.615921,0.184549,-0.561128,-1.29738,
"C01G10,14;C25D7,1",-0.42011,1.19624,Q93173;Q9U3P3,Major sperm protein,12.2441,11.8323,11.7651,12.1141,12.5503,12.1078,12.232,12.7459,1.19624,0.0507173,-0.42011,-2.27026,
gpx-5,0.967222,3.05212,Q93204,Glutathione peroxidase,18.2866,18.3683,18.3818,18.5682,17.3231,17.0898,17.7739,17.5492,3.05212,0.0023298,0.967222,6.09653,+
pabp-2,0.8188,1.88097,Q93233,PolyA Binding Protein (Nuclear),16.6923,16.4837,16.5824,16.7737,15.8733,15.613,15.3549,16.4155,1.88097,0.012942,0.8188,3.47933,+
nkb-1,-0.879025,2.20291,Q93235,Sodium/potassium-transporting ATPase subunit beta-1,17.0266,16.555,16.5385,17.0154,18.0844,17.291,17.6926,17.5837,2.20291,0.00729761,-0.879025,-4.11269,+
"C17G1,2",-0.686769,1.70999,Q93240,Uncharacterized protein,14.3988,14.3467,14.2862,14.917,14.892,14.9903,15.1928,15.6206,1.70999,0.0179125,-0.686769,-3.16266,+
ugt-23,0.883092,2.15773,Q93242,UDP-glucuronosyltransferase,16.6729,16.492,15.9441,16.5385,15.2844,15.9382,15.5657,15.3268,2.15773,0.0080638,0.883092,4.02054,+
nas-37,-0.0580893,0.141862,Q93243,Zinc metalloproteinase nas-37,16.2392,16.4388,15.8826,16.3172,16.3677,16.1815,16.5049,16.056,0.141862,0.654546,-0.0580893,-0.373898,
cysl-1,1.48104,3.97259,Q93244,Cysteine synthase 1,17.7848,17.792,17.703,18.0113,15.9293,16.4282,16.3577,16.6518,3.97259,0.000993377,1.48104,8.98127,+
cab-1,-0.26672,0.531902,Q93249,Protein cab-1,14.9566,14.5819,14.6738,14.0016,15.1638,14.6478,14.7207,14.7483,0.531902,0.228031,-0.26672,-1.1502,
"C23H4,3",-0.581745,1.04691,Q93254,Uncharacterized protein,12.277,11.8083,11.0535,11.9206,12.4009,12.0384,12.287,12.66,1.04691,0.0703635,-0.581745,-2.02111,
"cytb-5,1",1.44885,1.64273,Q93315,YTochrome B,16.3239,16.0412,15.4429,16.1676,14.766,15.0203,15.1354,13.2585,1.64273,0.0202186,1.44885,3.04129,+
rpb-3,-2.0195,0.742334,Q93338,RNA Polymerase II (B) subunit,14.7974,11.6816,8.67459,12.0156,14.0774,14.5257,12.4558,14.1883,0.742334,0.134797,-2.0195,-1.5132,
prp-4,0.63019,0.735139,Q93339,Yeast PRP (Splicing factor) related,15.4117,15.8849,15.9892,15.0891,14.7484,14.6489,14.422,16.0348,0.735139,0.13671,0.63019,1.50105,
dhfr-1,0.747486,0.381398,Q93341,Putative dihydrofolate reductase,13.0999,11.2014,14.3398,13.3669,10.6206,12.6641,12.9298,12.8035,0.381398,0.3402,0.747486,0.87439,
idhb-1,0.74612,2.8017,Q93353,"Probable isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",17.0841,17.2043,16.857,17.3204,16.263,16.1943,16.4023,16.6218,2.8017,0.0030309,0.74612,5.45585,+
gsr-1,0.711485,1.99849,Q93379,"Glutathione reductase, mitochondrial",17.8389,18.0003,17.8993,18.22,16.8026,17.4575,17.2583,17.5942,1.99849,0.0103519,0.711485,3.70449,+
"C46F11,4",-3.7926,5.28879,Q93382,Uncharacterized protein,12.2923,11.8947,11.6635,11.7199,15.2086,15.4779,15.9926,16.0616,5.28879,0,-3.7926,-15.1868,+
"D2005,3",0.560732,1.73411,Q93408,"Uncharacterized protein D2005,3",17.4731,17.504,17.2066,16.9939,17.0323,16.4893,16.8526,16.5604,1.73411,0.0171711,0.560732,3.20662,+
"CELE_D2005,4",-0.502445,0.852566,Q93410,Uncharacterized protein,12.2094,11.3929,11.3643,12.1126,12.2915,11.8026,12.2617,12.7332,0.852566,0.104947,-0.502445,-1.69803,
drh-3,-2.24386,3.51224,Q93413,Dicer Related Helicase,12.2153,12.0883,11.6151,11.9093,13.4573,14.1262,14.6028,14.6171,3.51224,0.00127039,-2.24386,-7.42326,+
mrps-5,-0.10767,0.0934186,Q93425,"Putative 28S ribosomal protein S5, mitochondrial",13.7099,13.3796,15.2086,13.8084,14.0246,14.23,13.8799,14.4027,0.0934186,0.75375,-0.10767,-0.25606,
rae-1,0.135238,0.168572,Q93454,mRNA export factor rae-1,15.6594,16.1903,15.2743,15.8079,15.7774,15.1588,15.244,16.2107,0.168572,0.604181,0.135238,0.435676,
nubp-1,-0.0125299,0.0213338,Q93459,Cytosolic Fe-S cluster assembly factor NUBP1 homolog,16.4087,15.7869,16.5751,16.6525,16.4042,16.2551,16.405,16.409,0.0213338,0.939893,-0.0125299,-0.0626711,
romo-1,-1.11489,1.16363,Q93511,(Reactive Oxygen species MOdulator) homolog,14.8945,15.3953,15.1066,13.2665,16.0913,15.3461,15.9074,15.7776,1.16363,0.0544627,-1.11489,-2.21566,
"CELE_F15D4,5",0.522852,0.973045,Q93513,Uncharacterized protein,12.6924,13.6495,12.4749,12.7566,12.5237,12.1277,12.3207,12.5098,0.973045,0.0811558,0.522852,1.89842,
"CELE_F20D1,3",0.401168,0.6547,Q93535,Uncharacterized protein,16.8312,17.8799,17.3494,16.8675,16.8922,16.3601,17.0077,17.0633,0.6547,0.166508,0.401168,1.36418,
"CELE_F20D1,9",-0.524153,1.68967,Q93540,Uncharacterized protein,14.9538,14.5105,14.82,14.2448,15.0446,15.2873,15.1918,15.1021,1.68967,0.0184601,-0.524153,-3.12582,+
"CELE_F20G2,2",0.859522,1.39798,Q93545,Uncharacterized protein,16.4534,16.7034,16.3478,17.6387,16.2263,15.9122,15.527,16.0398,1.39798,0.0333507,0.859522,2.61232,+
"CELE_F20G2,3",0.281653,0.308472,Q93546,Uncharacterized protein,17.5505,18.0806,16.9469,17.141,17.157,16.912,17.9466,16.5768,0.308472,0.411238,0.281653,0.732448,
cup-2,0.21304,0.420524,Q93561,Derlin-1,16.5237,16.0676,15.7405,16.4244,16.1048,15.8706,15.6524,16.2764,0.420524,0.305807,0.21304,0.947999,
tli-1,0.66302,0.722209,Q93565,ToLlIp homolog,15.8605,15.9969,15.5695,16.1528,15.668,14.8517,14.2316,16.1763,0.722209,0.141198,0.66302,1.47918,
"CELE_F25H2,4",-0.16045,0.123883,Q93568,Uncharacterized protein,15.333,13.8258,14.6287,15.6291,14.4648,15.0765,14.7817,15.7354,0.123883,0.689462,-0.16045,-0.331101,
rpa-0,-0.165942,0.254076,Q93572,60S acidic ribosomal protein P0,20.0273,19.509,20.4141,20.6049,19.9675,20.4413,20.387,20.4233,0.254076,0.475852,-0.165942,-0.621569,
tct-1,-0.0504818,0.18154,Q93573,Translationally-controlled tumor protein homolog,19.7376,19.8408,19.7166,20.1759,19.8924,19.8797,19.9799,19.9208,0.18154,0.584331,-0.0504818,-0.464961,
ndk-1,0.319835,1.91058,Q93576,Nucleoside diphosphate kinase,20.3935,20.3376,20.2751,20.2294,20.1886,19.8207,19.8895,20.0575,1.91058,0.0122957,0.319835,3.53545,+
"F26A3,7",-1.34651,3.01837,Q93591,"Uncharacterized protein F26A3,7",14.0491,13.6455,14.0281,14.0711,15.8296,15.3672,14.9446,15.0384,3.01837,0.00233479,-1.34651,-6.00708,+
ncbp-2,1.02678,3.02101,Q93594,Nuclear cap-binding protein subunit 2,16.2029,16.0648,15.8811,16.4922,15.4669,15.0075,14.9971,15.0624,3.02101,0.00225476,1.02678,6.01404,+
"CELE_F26A3,1",-1.37469,2.25892,Q93595,Uncharacterized protein,11.8891,11.856,11.427,11.9961,12.8709,12.6395,13.1448,14.0117,2.25892,0.00638298,-1.37469,-4.22852,+
"F27D4,1",0.819178,2.52929,Q93615,"Probable electron transfer flavoprotein subunit alpha, mitochondrial",20.2115,19.8437,19.7383,19.9188,18.7284,19.1208,19.3673,19.2192,2.52929,0.00397183,0.819178,4.81468,+
"F27D4,4",-0.156748,0.254718,Q93618,Zinc finger CCCH domain-containing protein 15 homolog,15.1017,15.6282,15.4199,15.4472,15.29,15.8565,15.062,16.0155,0.254718,0.475106,-0.156748,-0.622907,
bckd-1b,-0.344435,0.736481,Q93619,Branched Chain Keto acid Dehydrogenase e1 (E1) subunit,15.8483,15.9541,16.0076,15.9806,16.1927,16.1105,15.9163,16.9488,0.736481,0.136347,-0.344435,-1.50331,
hpo-34,0.157273,0.353252,Q93637,Uncharacterized protein,15.3276,15.5771,15.757,15.8789,15.1809,15.2873,15.8343,15.609,0.353252,0.365954,0.157273,0.820403,
sac-1,-0.820325,1.34062,Q93641,SAC1 PIP phosphatase (Yeast Suppressor of ACtin) homolog,14.6768,14.1346,14.8738,15.496,15.6111,15.157,15.7694,15.925,1.34062,0.0374704,-0.820325,-2.5142,+
gst-24,-0.213195,0.665549,Q93694,Glutathione S-Transferase,20.0546,20.0053,20.1774,19.8296,20.051,20.1669,20.0701,20.6316,0.665549,0.162532,-0.213195,-1.38277,
gst-15,1.12948,1.1001,Q93697,Glutathione S-Transferase,12.4609,12.9917,13.5536,13.9951,12.5335,12.7254,12.3367,10.8877,1.1001,0.0623032,1.12948,2.10962,
gst-16,3.65336,2.01783,Q93698,Glutathione S-Transferase,16.1596,14.28,15.4728,16.5199,9.47109,12.7502,13.1816,12.4159,2.01783,0.00968573,3.65336,3.74219,+
tatn-1,0.708145,1.41411,Q93703,Tyrosine AminoTraNsferase,13.3959,13.1303,12.7263,12.7347,12.3799,11.7479,12.2464,12.7805,1.41411,0.0323613,0.708145,2.64005,+
mfap-1,0.309935,0.626436,Q93712,Microfibrillar-associated protein 1,14.4755,14.6962,14.2708,13.711,14.0444,13.8841,14.2349,13.7504,0.626436,0.179759,0.309935,1.31556,
idha-1,-0.275127,1.03787,Q93714,"Probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial",17.6687,17.4724,17.86,17.972,17.7891,18.0105,18.1411,18.1329,1.03787,0.0715495,-0.275127,-2.0061,
cfim-1,-0.0870254,0.0751418,Q93716,Cleavage Factor IM (CFIm) homolog,16.3557,16.5035,15.5334,16.8888,16.8375,16.0612,15.7375,16.9933,0.0751418,0.794459,-0.0870254,-0.209325,
ned-8,0.544158,1.30853,Q93725,NEDD8,17.8782,18.2289,17.596,18.0385,17.4077,16.9786,17.3412,17.8374,1.30853,0.0399438,0.544158,2.45963,+
hpo-35,-0.365081,1.14755,Q93726,Uncharacterized protein,12.278,12.0923,11.6771,11.744,12.4114,12.0664,12.3247,12.4492,1.14755,0.0565904,-0.365081,-2.18878,
scl-11,4.98643,6.10897,Q93746,SCP-Like extracellular protein,16.8356,17.3995,17.4798,17.5302,12.5681,12.1786,11.8979,12.6549,6.10897,0,4.98643,20.915,+
swan-1,2.13281,2.66195,Q93758,"Seven WD repeats, AN11 family",15.1666,13.4941,14.531,15.1743,12.5696,12.1854,12.3123,12.7674,2.66195,0.00331019,2.13281,5.12014,+
swan-2,-0.431913,1.09608,Q93759,"Seven WD repeats, AN11 family",12.3053,12.0542,11.572,12.0348,12.5006,12.1282,12.299,12.7661,1.09608,0.0626635,-0.431913,-2.10293,
"F53C11,3",0.13456,0.232128,Q93761,"Uncharacterized oxidoreductase F53C11,3",16.0323,15.9794,16.0828,16.4205,16.4544,16.2531,15.6426,15.6267,0.232128,0.505751,0.13456,0.575355,
"CELE_F53H4,2",0.809312,3.52282,Q93778,Uncharacterized protein,19.4296,19.1733,19.1592,19.4613,18.4447,18.4275,18.4019,18.712,3.52282,0.00128416,0.809312,7.45628,+
"CELE_F54E4,3",-0.225713,0.349326,Q93786,Uncharacterized protein,14.2731,14.361,14.0674,15.0179,14.8414,14.5101,14.2097,15.061,0.349326,0.369901,-0.225713,-0.812797,
